old_id,old_tag,old_text,old_class,candidate_id,candidate_tag,candidate_text,candidate_class,id_similarity,text_similarity,class_similarity,tag_match,is_correct
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_2_title_link,a,Sauce Labs Onesie,,0.94,0.63,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_3_img_link,a,,,0.75,0.0,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.94,0.25,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,,a,Twitter,,0.0,0.06,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,,a,Facebook,,0.0,0.31,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,,a,LinkedIn,,0.0,0.19,1.0,1,0
item_5_title_link,a,Sauce Labs Fleece Jacket,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.27,0.0,0,0
item_2_img_link,a,,,react-burger-menu-btn,button,Open Menu,,0.22,0.0,1.0,0,0
item_2_img_link,a,,,react-burger-cross-btn,button,Close Menu,,0.16,0.0,1.0,0,0
item_2_img_link,a,,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_2_img_link,a,,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.0,0.0,0,0
item_2_img_link,a,,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_2_img_link,a,,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_2_img_link,a,,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.18,0.0,0.0,0,0
item_2_img_link,a,,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_2_img_link,a,,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.49,0.0,0.0,1,0
item_2_img_link,a,,,about_sidebar_link,a,About,bm-item menu-item,0.48,0.0,0.0,1,0
item_2_img_link,a,,,logout_sidebar_link,a,Logout,bm-item menu-item,0.47,0.0,0.0,1,0
item_2_img_link,a,,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.48,0.0,0.0,1,0
item_2_img_link,a,,,,a,,shopping_cart_link,0.0,1.0,0.0,1,0
item_2_img_link,a,,,item_4_img_link,a,,,0.93,1.0,1.0,1,0
item_2_img_link,a,,,item_4_title_link,a,Sauce Labs Backpack,,0.75,0.0,1.0,1,0
item_2_img_link,a,,,item_0_img_link,a,,,0.93,1.0,1.0,1,0
item_2_img_link,a,,,item_0_title_link,a,Sauce Labs Bike Light,,0.75,0.0,1.0,1,0
item_2_img_link,a,,,item_1_img_link,a,,,0.93,1.0,1.0,1,0
item_2_img_link,a,,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.75,0.0,1.0,1,0
item_2_img_link,a,,,item_5_img_link,a,,,0.93,1.0,1.0,1,0
item_2_img_link,a,,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.75,0.0,1.0,1,0
item_2_img_link,a,,,item_2_img_link,a,,,1.0,1.0,1.0,1,1
item_2_img_link,a,,,item_2_title_link,a,Sauce Labs Onesie,,0.81,0.0,1.0,1,0
item_2_img_link,a,,,item_3_img_link,a,,,0.93,1.0,1.0,1,0
item_2_img_link,a,,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.75,0.0,1.0,1,0
item_2_img_link,a,,,,a,Twitter,,0.0,0.0,1.0,1,0
item_2_img_link,a,,,,a,Facebook,,0.0,0.0,1.0,1,0
item_2_img_link,a,,,,a,LinkedIn,,0.0,0.0,1.0,1,0
item_2_img_link,a,,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.0,0.0,0,0
item_2_title_link,a,Sauce Labs Onesie,,react-burger-menu-btn,button,Open Menu,,0.26,0.23,1.0,0,0
item_2_title_link,a,Sauce Labs Onesie,,react-burger-cross-btn,button,Close Menu,,0.21,0.37,1.0,0,0
item_2_title_link,a,Sauce Labs Onesie,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.21,0.0,0,0
item_2_title_link,a,Sauce Labs Onesie,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.24,0.21,0.0,0,0
item_2_title_link,a,Sauce Labs Onesie,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.21,0.0,0,0
item_2_title_link,a,Sauce Labs Onesie,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.21,0.0,0,0
item_2_title_link,a,Sauce Labs Onesie,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.22,0.21,0.0,0,0
item_2_title_link,a,Sauce Labs Onesie,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.23,0.21,0.0,0,0
item_2_title_link,a,Sauce Labs Onesie,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.51,0.38,0.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,about_sidebar_link,a,About,bm-item menu-item,0.51,0.27,0.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,logout_sidebar_link,a,Logout,bm-item menu-item,0.5,0.17,0.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.51,0.44,0.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,,a,,shopping_cart_link,0.0,0.0,0.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_4_img_link,a,,,0.75,0.0,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_4_title_link,a,Sauce Labs Backpack,,0.94,0.61,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_0_img_link,a,,,0.75,0.0,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_0_title_link,a,Sauce Labs Bike Light,,0.94,0.68,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_1_img_link,a,,,0.75,0.0,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.94,0.7,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_5_img_link,a,,,0.75,0.0,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.94,0.63,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_2_img_link,a,,,0.81,0.0,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_2_title_link,a,Sauce Labs Onesie,,1.0,1.0,1.0,1,1
item_2_title_link,a,Sauce Labs Onesie,,item_3_img_link,a,,,0.75,0.0,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.94,0.32,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,,a,Twitter,,0.0,0.17,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,,a,Facebook,,0.0,0.4,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,,a,LinkedIn,,0.0,0.32,1.0,1,0
item_2_title_link,a,Sauce Labs Onesie,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.25,0.0,0,0
item_3_img_link,a,,,react-burger-menu-btn,button,Open Menu,,0.22,0.0,1.0,0,0
item_3_img_link,a,,,react-burger-cross-btn,button,Close Menu,,0.16,0.0,1.0,0,0
item_3_img_link,a,,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_3_img_link,a,,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.0,0.0,0,0
item_3_img_link,a,,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_3_img_link,a,,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.16,0.0,0.0,0,0
item_3_img_link,a,,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.18,0.0,0.0,0,0
item_3_img_link,a,,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.17,0.0,0.0,0,0
item_3_img_link,a,,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.49,0.0,0.0,1,0
item_3_img_link,a,,,about_sidebar_link,a,About,bm-item menu-item,0.48,0.0,0.0,1,0
item_3_img_link,a,,,logout_sidebar_link,a,Logout,bm-item menu-item,0.47,0.0,0.0,1,0
item_3_img_link,a,,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.48,0.0,0.0,1,0
item_3_img_link,a,,,,a,,shopping_cart_link,0.0,1.0,0.0,1,0
item_3_img_link,a,,,item_4_img_link,a,,,0.93,1.0,1.0,1,0
item_3_img_link,a,,,item_4_title_link,a,Sauce Labs Backpack,,0.75,0.0,1.0,1,0
item_3_img_link,a,,,item_0_img_link,a,,,0.93,1.0,1.0,1,0
item_3_img_link,a,,,item_0_title_link,a,Sauce Labs Bike Light,,0.75,0.0,1.0,1,0
item_3_img_link,a,,,item_1_img_link,a,,,0.93,1.0,1.0,1,0
item_3_img_link,a,,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.75,0.0,1.0,1,0
item_3_img_link,a,,,item_5_img_link,a,,,0.93,1.0,1.0,1,0
item_3_img_link,a,,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.75,0.0,1.0,1,0
item_3_img_link,a,,,item_2_img_link,a,,,0.93,1.0,1.0,1,0
item_3_img_link,a,,,item_2_title_link,a,Sauce Labs Onesie,,0.75,0.0,1.0,1,0
item_3_img_link,a,,,item_3_img_link,a,,,1.0,1.0,1.0,1,1
item_3_img_link,a,,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.81,0.0,1.0,1,0
item_3_img_link,a,,,,a,Twitter,,0.0,0.0,1.0,1,0
item_3_img_link,a,,,,a,Facebook,,0.0,0.0,1.0,1,0
item_3_img_link,a,,,,a,LinkedIn,,0.0,0.0,1.0,1,0
item_3_img_link,a,,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.0,0.0,0,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,react-burger-menu-btn,button,Open Menu,,0.26,0.19,1.0,0,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,react-burger-cross-btn,button,Close Menu,,0.21,0.19,1.0,0,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.21,0.23,0.0,0,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.24,0.23,0.0,0,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.23,0.0,0,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.19,0.23,0.0,0,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.22,0.23,0.0,0,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.23,0.23,0.0,0,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,inventory_sidebar_link,a,All Items,bm-item menu-item,0.51,0.33,0.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,about_sidebar_link,a,About,bm-item menu-item,0.51,0.11,0.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,logout_sidebar_link,a,Logout,bm-item menu-item,0.5,0.15,0.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.51,0.33,0.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,,a,,shopping_cart_link,0.0,0.0,0.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_4_img_link,a,,,0.75,0.0,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_4_title_link,a,Sauce Labs Backpack,,0.94,0.23,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_0_img_link,a,,,0.75,0.0,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_0_title_link,a,Sauce Labs Bike Light,,0.94,0.3,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_1_img_link,a,,,0.75,0.0,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.94,0.46,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_5_img_link,a,,,0.75,0.0,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.94,0.25,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_2_img_link,a,,,0.75,0.0,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_2_title_link,a,Sauce Labs Onesie,,0.94,0.32,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_3_img_link,a,,,0.81,0.0,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,1.0,1.0,1.0,1,1
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,,a,Twitter,,0.0,0.25,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,,a,Facebook,,0.0,0.1,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,,a,LinkedIn,,0.0,0.24,1.0,1,0
item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,0.0,0.33,0.0,0,0
,a,Twitter,,react-burger-menu-btn,button,Open Menu,,0.0,0.12,1.0,0,0
,a,Twitter,,react-burger-cross-btn,button,Close Menu,,0.0,0.12,1.0,0,0
,a,Twitter,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.22,0.0,0,0
,a,Twitter,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.22,0.0,0,0
,a,Twitter,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.22,0.0,0,0
,a,Twitter,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.22,0.0,0,0
,a,Twitter,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.22,0.0,0,0
,a,Twitter,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.22,0.0,0,0
,a,Twitter,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.0,0.38,0.0,1,0
,a,Twitter,,about_sidebar_link,a,About,bm-item menu-item,0.0,0.17,0.0,1,0
,a,Twitter,,logout_sidebar_link,a,Logout,bm-item menu-item,0.0,0.15,0.0,1,0
,a,Twitter,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.0,0.36,0.0,1,0
,a,Twitter,,,a,,shopping_cart_link,1.0,0.0,0.0,1,1
,a,Twitter,,item_4_img_link,a,,,0.0,0.0,1.0,1,0
,a,Twitter,,item_4_title_link,a,Sauce Labs Backpack,,0.0,0.08,1.0,1,0
,a,Twitter,,item_0_img_link,a,,,0.0,0.0,1.0,1,0
,a,Twitter,,item_0_title_link,a,Sauce Labs Bike Light,,0.0,0.14,1.0,1,0
,a,Twitter,,item_1_img_link,a,,,0.0,0.0,1.0,1,0
,a,Twitter,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.0,0.2,1.0,1,0
,a,Twitter,,item_5_img_link,a,,,0.0,0.0,1.0,1,0
,a,Twitter,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.0,0.06,1.0,1,0
,a,Twitter,,item_2_img_link,a,,,0.0,0.0,1.0,1,0
,a,Twitter,,item_2_title_link,a,Sauce Labs Onesie,,0.0,0.17,1.0,1,0
,a,Twitter,,item_3_img_link,a,,,0.0,0.0,1.0,1,0
,a,Twitter,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.0,0.25,1.0,1,0
,a,Twitter,,,a,Twitter,,1.0,1.0,1.0,1,1
,a,Twitter,,,a,Facebook,,1.0,0.13,1.0,1,1
,a,Twitter,,,a,LinkedIn,,1.0,0.27,1.0,1,1
,a,Twitter,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,1.0,0.11,0.0,0,1
,a,Facebook,,react-burger-menu-btn,button,Open Menu,,0.0,0.12,1.0,0,0
,a,Facebook,,react-burger-cross-btn,button,Close Menu,,0.0,0.22,1.0,0,0
,a,Facebook,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.0,0,0
,a,Facebook,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.0,0,0
,a,Facebook,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.0,0,0
,a,Facebook,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.0,0,0
,a,Facebook,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.0,0,0
,a,Facebook,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.0,0,0
,a,Facebook,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.0,0.24,0.0,1,0
,a,Facebook,,about_sidebar_link,a,About,bm-item menu-item,0.0,0.46,0.0,1,0
,a,Facebook,,logout_sidebar_link,a,Logout,bm-item menu-item,0.0,0.29,0.0,1,0
,a,Facebook,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.0,0.17,0.0,1,0
,a,Facebook,,,a,,shopping_cart_link,1.0,0.0,0.0,1,1
,a,Facebook,,item_4_img_link,a,,,0.0,0.0,1.0,1,0
,a,Facebook,,item_4_title_link,a,Sauce Labs Backpack,,0.0,0.37,1.0,1,0
,a,Facebook,,item_0_img_link,a,,,0.0,0.0,1.0,1,0
,a,Facebook,,item_0_title_link,a,Sauce Labs Bike Light,,0.0,0.34,1.0,1,0
,a,Facebook,,item_1_img_link,a,,,0.0,0.0,1.0,1,0
,a,Facebook,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.0,0.32,1.0,1,0
,a,Facebook,,item_5_img_link,a,,,0.0,0.0,1.0,1,0
,a,Facebook,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.0,0.31,1.0,1,0
,a,Facebook,,item_2_img_link,a,,,0.0,0.0,1.0,1,0
,a,Facebook,,item_2_title_link,a,Sauce Labs Onesie,,0.0,0.4,1.0,1,0
,a,Facebook,,item_3_img_link,a,,,0.0,0.0,1.0,1,0
,a,Facebook,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.0,0.1,1.0,1,0
,a,Facebook,,,a,Twitter,,1.0,0.13,1.0,1,1
,a,Facebook,,,a,Facebook,,1.0,1.0,1.0,1,1
,a,Facebook,,,a,LinkedIn,,1.0,0.12,1.0,1,1
,a,Facebook,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,1.0,0.14,0.0,0,1
,a,LinkedIn,,react-burger-menu-btn,button,Open Menu,,0.0,0.35,1.0,0,0
,a,LinkedIn,,react-burger-cross-btn,button,Close Menu,,0.0,0.33,1.0,0,0
,a,LinkedIn,,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.11,0.0,0,0
,a,LinkedIn,,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.11,0.0,0,0
,a,LinkedIn,,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.11,0.0,0,0
,a,LinkedIn,,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.11,0.0,0,0
,a,LinkedIn,,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.11,0.0,0,0
,a,LinkedIn,,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.11,0.0,0,0
,a,LinkedIn,,inventory_sidebar_link,a,All Items,bm-item menu-item,0.0,0.35,0.0,1,0
,a,LinkedIn,,about_sidebar_link,a,About,bm-item menu-item,0.0,0.0,0.0,1,0
,a,LinkedIn,,logout_sidebar_link,a,Logout,bm-item menu-item,0.0,0.14,0.0,1,0
,a,LinkedIn,,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.0,0.09,0.0,1,0
,a,LinkedIn,,,a,,shopping_cart_link,1.0,0.0,0.0,1,1
,a,LinkedIn,,item_4_img_link,a,,,0.0,0.0,1.0,1,0
,a,LinkedIn,,item_4_title_link,a,Sauce Labs Backpack,,0.0,0.15,1.0,1,0
,a,LinkedIn,,item_0_img_link,a,,,0.0,0.0,1.0,1,0
,a,LinkedIn,,item_0_title_link,a,Sauce Labs Bike Light,,0.0,0.34,1.0,1,0
,a,LinkedIn,,item_1_img_link,a,,,0.0,0.0,1.0,1,0
,a,LinkedIn,,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.0,0.13,1.0,1,0
,a,LinkedIn,,item_5_img_link,a,,,0.0,0.0,1.0,1,0
,a,LinkedIn,,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.0,0.19,1.0,1,0
,a,LinkedIn,,item_2_img_link,a,,,0.0,0.0,1.0,1,0
,a,LinkedIn,,item_2_title_link,a,Sauce Labs Onesie,,0.0,0.32,1.0,1,0
,a,LinkedIn,,item_3_img_link,a,,,0.0,0.0,1.0,1,0
,a,LinkedIn,,item_3_title_link,a,Test.allTheThings() T-Shirt (Red),,0.0,0.24,1.0,1,0
,a,LinkedIn,,,a,Twitter,,1.0,0.27,1.0,1,1
,a,LinkedIn,,,a,Facebook,,1.0,0.12,1.0,1,1
,a,LinkedIn,,,a,LinkedIn,,1.0,1.0,1.0,1,1
,a,LinkedIn,,,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,1.0,0.11,0.0,0,1
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,react-burger-menu-btn,button,Open Menu,,0.0,0.14,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,react-burger-cross-btn,button,Close Menu,,0.0,0.14,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,add-to-cart-sauce-labs-backpack,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.36,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,add-to-cart-sauce-labs-bike-light,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.36,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,add-to-cart-sauce-labs-bolt-t-shirt,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.36,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,add-to-cart-sauce-labs-fleece-jacket,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.36,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,add-to-cart-sauce-labs-onesie,button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.36,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,add-to-cart-test.allthethings()-t-shirt-(red),button,Add to cart,btn btn_primary btn_small btn_inventory,0.0,0.21,0.36,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,inventory_sidebar_link,a,All Items,bm-item menu-item,0.0,0.14,0.21,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,about_sidebar_link,a,About,bm-item menu-item,0.0,0.09,0.21,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,logout_sidebar_link,a,Logout,bm-item menu-item,0.0,0.11,0.21,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,reset_sidebar_link,a,Reset App State,bm-item menu-item,0.0,0.23,0.21,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,,a,,shopping_cart_link,1.0,0.0,0.35,0,1
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_4_img_link,a,,,0.0,0.0,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_4_title_link,a,Sauce Labs Backpack,,0.0,0.22,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_0_img_link,a,,,0.0,0.0,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_0_title_link,a,Sauce Labs Bike Light,,0.0,0.31,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_1_img_link,a,,,0.0,0.0,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_1_title_link,a,Sauce Labs Bolt T-Shirt,,0.0,0.3,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_5_img_link,a,,,0.0,0.0,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_5_title_link,a,Sauce Labs Fleece Jacket,,0.0,0.27,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_2_img_link,a,,,0.0,0.0,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_2_title_link,a,Sauce Labs Onesie,,0.0,0.25,0.0,0,0
,select,Name (A to Z)Name (Z to A)Price (low to high)Price (high to low),product_sort_container,item_3_img_link,a,,,0.0,0.0,0.0,0,0
